,loss,AUC,accuracy,val_loss,val_AUC,val_accuracy
0,0.665572464466095,0.6287620663642883,0.6155882477760315,0.7936971187591553,0.6606786847114563,0.5
1,0.6107451319694519,0.6758283376693726,0.6700000166893005,1.5220630168914795,0.688433051109314,0.5049999952316284
2,0.5569962859153748,0.7042123675346375,0.7097058892250061,4.495744705200195,0.7150301933288574,0.5
3,0.5615473389625549,0.7199344038963318,0.7105882167816162,57.966217041015625,0.7247923612594604,0.5
4,0.5138387084007263,0.73296058177948,0.7461764812469482,3.8873095512390137,0.740996778011322,0.5
5,0.460808128118515,0.7492468953132629,0.7764706015586853,4.8413896560668945,0.7573261260986328,0.5
6,0.4596910774707794,0.7648214101791382,0.7797058820724487,69.18965911865234,0.7698458433151245,0.5
7,0.44697821140289307,0.77527916431427,0.7832353115081787,1.4352329969406128,0.7796621918678284,0.5049999952316284
8,0.40248018503189087,0.7856519222259521,0.8126470446586609,3.3462307453155518,0.7905972599983215,0.46000000834465027
9,0.3684113323688507,0.7970961332321167,0.830294132232666,3.297461748123169,0.8016462326049805,0.5
10,0.37090015411376953,0.8064473271369934,0.8361764550209045,1.4968475103378296,0.8107013702392578,0.5450000166893005
11,0.33355867862701416,0.8159683346748352,0.8573529124259949,3.5576725006103516,0.8198857307434082,0.5
12,0.32689645886421204,0.8238247036933899,0.8547058701515198,4.782055854797363,0.8271010518074036,0.5
13,0.32011979818344116,0.830887496471405,0.8605882525444031,4.943708896636963,0.8337923288345337,0.5
14,0.280273973941803,0.8375161290168762,0.8797059059143066,1.4291175603866577,0.841255247592926,0.5699999928474426
15,0.2504027187824249,0.8453161716461182,0.8961764574050903,3.737631320953369,0.8486424684524536,0.5049999952316284
16,0.2340560406446457,0.8521156907081604,0.8985294103622437,5.154885292053223,0.8548296689987183,0.5
17,0.23641373217105865,0.8579416871070862,0.9014706015586853,3.2223262786865234,0.860227644443512,0.5
18,0.19964003562927246,0.8635576963424683,0.9152941107749939,1.2437963485717773,0.8665975332260132,0.6150000095367432
19,0.1967582255601883,0.8697579503059387,0.921470582485199,2.9064900875091553,0.8719741702079773,0.5049999952316284
20,0.17909641563892365,0.874711275100708,0.9223529696464539,2.8771297931671143,0.8769106268882751,0.5199999809265137
21,0.17459897696971893,0.8794941306114197,0.9288235306739807,1.2904468774795532,0.8816913962364197,0.46000000834465027
22,0.1718919277191162,0.8840808272361755,0.9314705729484558,7.158757209777832,0.8858287930488586,0.5
23,0.13100147247314453,0.8881075978279114,0.948235273361206,22.134218215942383,0.8899021148681641,0.5
24,0.11694791913032532,0.8921414613723755,0.9561764597892761,7.305882453918457,0.8938895463943481,0.5
25,0.12383681535720825,0.8958383798599243,0.9494117498397827,0.746195912361145,0.8980361223220825,0.7599999904632568
26,0.12585517764091492,0.9001341462135315,0.9494117498397827,9.311123847961426,0.9014397859573364,0.5
27,0.08997887372970581,0.9032951593399048,0.9655882120132446,6.422049522399902,0.9047437906265259,0.5
28,0.09019589424133301,0.9064876437187195,0.9670588374137878,19.446823120117188,0.9076353907585144,0.5
29,0.10385816544294357,0.9092248678207397,0.9588235020637512,8.369335174560547,0.9102335572242737,0.5049999952316284
30,0.0790514349937439,0.9117149710655212,0.9750000238418579,9.863571166992188,0.9128069281578064,0.5
31,0.07485473155975342,0.9141855239868164,0.9750000238418579,11.355573654174805,0.9152408838272095,0.5
32,0.048228561878204346,0.9167170524597168,0.9841176271438599,4.762598037719727,0.9178022742271423,0.5199999809265137
33,0.051434826105833054,0.9191452264785767,0.9817647337913513,14.631769180297852,0.9200915694236755,0.5
34,0.0840698778629303,0.9211000800132751,0.9697058796882629,2.5315701961517334,0.9221411943435669,0.6299999952316284
35,0.05442740023136139,0.9233778715133667,0.9817647337913513,5.324926853179932,0.9242687821388245,0.5
36,0.06264247000217438,0.9252668023109436,0.9767646789550781,2.5410947799682617,0.9261850714683533,0.6700000166893005
37,0.06531202793121338,0.9272189736366272,0.9747058749198914,17.440156936645508,0.927878737449646,0.5
38,0.03535725176334381,0.9288491010665894,0.9867647290229797,4.1906538009643555,0.9296820759773254,0.5899999737739563
39,0.054124459624290466,0.9305949807167053,0.9823529124259949,2.9973244667053223,0.9313901662826538,0.6499999761581421
40,0.07754002511501312,0.9322237968444824,0.9738235473632812,18.44872283935547,0.932669460773468,0.5
41,0.017938829958438873,0.9335469603538513,0.9944117665290833,5.1242170333862305,0.9343248009681702,0.6000000238418579
42,0.03112274780869484,0.9352063536643982,0.9888235330581665,15.087392807006836,0.9357035756111145,0.5
43,0.03916695713996887,0.9364439249038696,0.9882352948188782,5.201766490936279,0.9370808005332947,0.6600000262260437
44,0.03530889376997948,0.9378564953804016,0.9902940988540649,3.967454195022583,0.9385781288146973,0.7250000238418579
45,0.03437063470482826,0.9394280910491943,0.9876470565795898,31.872465133666992,0.9397784471511841,0.5
46,0.04365823045372963,0.9403298497200012,0.9844117760658264,4.2999138832092285,0.9408472776412964,0.625
47,0.01308752316981554,0.9415682554244995,0.9955882430076599,1.0855247974395752,0.9422957301139832,0.7649999856948853
48,0.02086065150797367,0.9430411458015442,0.9938235282897949,27.910715103149414,0.9433916211128235,0.5
49,0.0585811622440815,0.9438193440437317,0.9788235425949097,6.4020280838012695,0.9441971182823181,0.6200000047683716
