,loss,AUC,accuracy,val_loss,val_AUC,val_accuracy
0,0.6164814829826355,0.7348888516426086,0.6658823490142822,0.6979278326034546,0.4868500232696533,0.49000000953674316
1,0.44874921441078186,0.8699254989624023,0.7797058820724487,0.7109966278076172,0.4595874845981598,0.5
2,0.3954748511314392,0.9002526998519897,0.8132352828979492,0.7093167901039124,0.4575375020503998,0.44999998807907104
3,0.33043771982192993,0.9307331442832947,0.8470588326454163,0.7310326099395752,0.558537483215332,0.5550000071525574
4,0.28975412249565125,0.9455644488334656,0.8670588135719299,0.9898068308830261,0.480724960565567,0.5149999856948853
5,0.2570353150367737,0.957538902759552,0.8849999904632568,0.9979110956192017,0.5076000094413757,0.5099999904632568
6,0.2472807914018631,0.9601701498031616,0.8911764621734619,0.675403892993927,0.6440625786781311,0.5849999785423279
7,0.22393310070037842,0.9651954770088196,0.9017646908760071,0.6544969081878662,0.7147624492645264,0.6700000166893005
8,0.2096528559923172,0.9701408743858337,0.9091176390647888,1.0805436372756958,0.5631750226020813,0.5350000262260437
9,0.1836683601140976,0.9759449362754822,0.9238235354423523,0.5756312012672424,0.755050003528595,0.6650000214576721
10,0.14828480780124664,0.9826685190200806,0.9408823251724243,0.7288872003555298,0.6984624862670898,0.6299999952316284
11,0.14510808885097504,0.9834434986114502,0.9423529505729675,0.8993159532546997,0.6909999847412109,0.6200000047683716
12,0.13755261898040771,0.9844088554382324,0.9467647075653076,1.5786460638046265,0.5297874808311462,0.5450000166893005
13,0.10565158724784851,0.9914346933364868,0.9585294127464294,2.077901840209961,0.5700500011444092,0.574999988079071
14,0.09779384732246399,0.9914873242378235,0.9617646932601929,1.6213467121124268,0.6500000357627869,0.625
15,0.09746329486370087,0.9910913109779358,0.9597058892250061,1.054510235786438,0.6949248909950256,0.6349999904632568
16,0.07755273580551147,0.9936258792877197,0.9688235521316528,1.5741528272628784,0.6375875473022461,0.5849999785423279
17,0.08354534953832626,0.992842972278595,0.9685294032096863,2.5311405658721924,0.5521500110626221,0.5299999713897705
18,0.06369511038064957,0.9951960444450378,0.975882351398468,1.5523803234100342,0.6971749067306519,0.675000011920929
19,0.05530539155006409,0.9955692291259766,0.981176495552063,0.9127325415611267,0.7494749426841736,0.6949999928474426
20,0.0459512434899807,0.9969092607498169,0.9844117760658264,1.230811595916748,0.757224977016449,0.7200000286102295
21,0.051641251891851425,0.9963371753692627,0.9791176319122314,1.2074122428894043,0.6197875142097473,0.6150000095367432
22,0.0694858655333519,0.9931426644325256,0.974117636680603,3.309152841567993,0.5202499628067017,0.5099999904632568
23,0.04828987643122673,0.9961608052253723,0.9823529124259949,8.485738754272461,0.5,0.5
24,0.04844279959797859,0.995561420917511,0.9820588231086731,3.871309757232666,0.5498250126838684,0.5450000166893005
25,0.03289618715643883,0.998367965221405,0.9879412055015564,4.323165416717529,0.5011749863624573,0.5
26,0.030774079263210297,0.9967449903488159,0.9900000095367432,0.8297072052955627,0.8313249349594116,0.7749999761581421
27,0.030589576810598373,0.9976065158843994,0.9894117712974548,1.3792312145233154,0.7494748830795288,0.699999988079071
28,0.04363138973712921,0.9960470795631409,0.9850000143051147,3.696551561355591,0.5343875288963318,0.5400000214576721
29,0.02875680848956108,0.9985523819923401,0.9894117712974548,1.5588390827178955,0.7153000235557556,0.6800000071525574
30,0.018930910155177116,0.9989749789237976,0.9935294389724731,1.1526026725769043,0.802299976348877,0.7900000214576721
31,0.012034676037728786,0.9996581077575684,0.9970588088035583,2.701704502105713,0.6294499635696411,0.6299999952316284
32,0.017923707142472267,0.9990060925483704,0.9941176176071167,1.994529366493225,0.6503250002861023,0.6449999809265137
33,0.022608300670981407,0.9983527660369873,0.9914705753326416,1.1396957635879517,0.7867749929428101,0.7350000143051147
34,0.029045457020401955,0.99787837266922,0.9891176223754883,2.005969285964966,0.646049976348877,0.6299999952316284
35,0.030721962451934814,0.9981560707092285,0.9873529672622681,1.8385801315307617,0.6737750172615051,0.6650000214576721
36,0.037862628698349,0.9968493580818176,0.9870588183403015,1.3432787656784058,0.7412749528884888,0.7049999833106995
37,0.020807024091482162,0.9986897110939026,0.9935294389724731,1.458865761756897,0.7582499980926514,0.7400000095367432
38,0.014490983448922634,0.9984674453735352,0.9961764812469482,5.038958549499512,0.5101250410079956,0.5049999952316284
39,0.015465732663869858,0.9993312358856201,0.994705855846405,1.6098483800888062,0.7018749713897705,0.6700000166893005
40,0.02248542383313179,0.9986200928688049,0.9926470518112183,1.8745876550674438,0.6924251317977905,0.6299999952316284
41,0.03874494507908821,0.9973855018615723,0.9852941036224365,1.5731654167175293,0.7390249967575073,0.7250000238418579
42,0.026895584538578987,0.9987940192222595,0.9885293841362,1.2739773988723755,0.7753625512123108,0.7350000143051147
43,0.018587807193398476,0.9984144568443298,0.9929412007331848,1.4273695945739746,0.7284500598907471,0.6899999976158142
44,0.037542860954999924,0.9954922199249268,0.9858823418617249,1.3517757654190063,0.7173873782157898,0.6600000262260437
45,0.0384613499045372,0.9984650015830994,0.9850000143051147,1.3310341835021973,0.7675250172615051,0.7300000190734863
46,0.01639656536281109,0.9990377426147461,0.9950000047683716,2.0336966514587402,0.641200065612793,0.6200000047683716
47,0.006778583861887455,0.9999807476997375,0.9979411959648132,1.4189492464065552,0.7473498582839966,0.7350000143051147
48,0.0036138135474175215,0.9999966025352478,0.9985294342041016,1.1430960893630981,0.7934751510620117,0.7400000095367432
49,0.004425056744366884,0.9999899864196777,0.9988235235214233,1.5087769031524658,0.7433499693870544,0.7099999785423279
